Charge,Count,Percent,Category(1 violent or 0 non violent)
12001.5 PC-POSS/ETC SHORT-BARREL SHOTGUN/RIFLE,62.0,1.124405085e-05,0
17500 PC-POSS DEADLY WEAPON:COMMIT ASSAULT,62.0,1.124405085e-05,0
417.1 PC-EXHIBIT FIREARM PRESENCE RESERVE P.O.,61.0,1.10626952e-05,0
487F PC-PETTY THEFT:DOG,61.0,1.10626952e-05,0
316 PC-KEEP DISORDERLY HOUSE,61.0,1.10626952e-05,0
290(A)(1)(D) PC-F/REG/REG SEX OFF/ANNUAL UPD,61.0,1.10626952e-05,0
27315(F) VC-OPERATE VEHICLE W/UNSAFE SEATBELTS,61.0,1.10626952e-05,0
452(C) PC-CAUSE FIRE OF STRUCTURE/FOREST,61.0,1.10626952e-05,0
187 PC-MRDR:DURING/ATTEMPT RAPE,61.0,1.10626952e-05,Violent
4530 PC-ESCAPE:PRISON,61.0,1.10626952e-05,0
11532 HS-OVER 21 FURNISH MARIJUANA TO MINOR,61.0,1.10626952e-05,0
2101 UI-FALSE STATEMENT/ETC REGARDING BENEFIT,61.0,1.10626952e-05,0
261(3) PC-RAPE OF DRUGGED VICTIM,61.0,1.10626952e-05,Violent
703 PC-WARRANT FOR ARREST,61.0,1.10626952e-05,0
273 PC-ACCEPT PAYMENT FOR ADOPTION,61.0,1.10626952e-05,0
LARCENY,60.0,1.088133954e-05,0
529.7 PC-OBTAIN/ASSIST ANOTHER OBTAIN DMV DOC,60.0,1.088133954e-05,0
90 DAY OBSERVATION/DIAGNOSIS COMMITMENT,60.0,1.088133954e-05,0
171B PC-BRING/POSSESS WEAPON IN COURTHOUSE,60.0,1.088133954e-05,0
136(B) PC-PREVENT/DISSUADE WITNESS FORCE/ETC,60.0,1.088133954e-05,0
30474 RT-POSS/ETC F/SALE CIGARETS NO STAMP/ETC,59.0,1.069998388e-05,0
368(F) PC-FLSE IMPRISON:ELDR/DEP ADLT:VIOL/ETC,59.0,1.069998388e-05,0
211A PC-ROBBERY OF COMMON CARRIER,59.0,1.069998388e-05,0
127 PC-SUBORNATION OF PERJURY,59.0,1.069998388e-05,0
22500 VC-PARKING/STOP/ETC VEH VIOL:SPEC CIRC,59.0,1.069998388e-05,0
BURGLARY,59.0,1.069998388e-05,Property
408 PC-ROUT/UNLAWFUL ASSEMBLY,58.0,1.051862822e-05,0
23110 VC-THROW SUBSTANCE AT VEHICLE,58.0,1.051862822e-05,0
23123.5(A) VC-NO HND HLD WRLS DEVICE W/DRIVE,58.0,1.051862822e-05,0
7159 BP-CONTRACTR VIOL HOME IMPROV CONTRACT,58.0,1.051862822e-05,0
27545 PC-UNLIC SALE/LOAN/TRANSFER OF FIREARM,58.0,1.051862822e-05,0
17500 BP-FALSE/ETC ADVERTISING,58.0,1.051862822e-05,0
537E(A)(2) PC-BUY/ETC PERSONAL PROP:ID REMOVED,58.0,1.051862822e-05,0
490.4(A)(1) PC-ORG RETAIL THEFT INT/SELL/ETC,57.0,1.033727256e-05,0
30605(A) PC-ILL POSSESS ANY ASSAULT WEAPON,57.0,1.033727256e-05,0
416(A) PC-REFUSE TO DISPERSE,57.0,1.033727256e-05,0
4152.5 VC-FAIL TO REG FOREIGN VEH IN CA,57.0,1.033727256e-05,0
137(A) PC-INFLUENCE TESTIMONY BY BRIBE,57.0,1.033727256e-05,0
3151 WI-VIOLATION OUTPATIENT STATUS,57.0,1.033727256e-05,0
11680 HS-POSS/MFG/ETC IMITATION CONTRLD SUBS,57.0,1.033727256e-05,0
2012 FG-FAIL TO SHOW GAME LIC/ETC:OFCR DEMAND,57.0,1.033727256e-05,0
836.6(B) PC-ESCAPE/ATT ESCAPE:SPEC CIRC,57.0,1.033727256e-05,0
374.7(A) PC-LITTER/DUMP WASTE IN WATER/SHORE,57.0,1.033727256e-05,0
10752(A) VC-POSS/ETC MANUFACTURE ID TO DEFRAUD,57.0,1.033727256e-05,0
210.5 PC-FALSE IMPRIS:USE FOR PROTECTN/SHIELD,56.0,1.01559169e-05,0
36 2.35(C) US-FED REG:UI ALCOHOL/CNTL SUB:PARK,56.0,1.01559169e-05,0
311.11(C)(1) PC-POSS OBSCN IMAGES:MNR SEX ACT,56.0,1.01559169e-05,0
11550(C) HS-UNDR INFL SPEC C/SUB:POSS FIREARM,56.0,1.01559169e-05,0
34506(B) VC-VIOL HAZ MATRIAL TRNSPRT RULE/ETC,56.0,1.01559169e-05,0
484/487.2 PC-THEFT/GRAND THEFT FROM PERSON,56.0,1.01559169e-05,0
469 PC-MAKE/USE/POSSESS PUBLIC BUILDING KEY,56.0,1.01559169e-05,0
597A PC-INHUMANE TRANSPORT OF ANIMAL,56.0,1.01559169e-05,0
12025(B)(6)(B) PC-NOT REGISTER OWNER OF WPN,56.0,1.01559169e-05,0
12582 PC-KNOWINGLY MFG/SELL/POSSESS BLOWGUN,55.0,9.974561242e-06,0
245.3 PC-ADW W/LIKELY GBI ON CUSTODIAL OFFICER,55.0,9.974561242e-06,0
209(B)(1) PC-KIDNAP TO COMMIT RAPE,55.0,9.974561242e-06,Violent
132 PC-OFFER FALSE EVIDENCE,55.0,9.974561242e-06,0
21460.5(C) VC-DRIVE TWO WAY LEFT TURN LANE,55.0,9.974561242e-06,0
12680 HS-DISCH/ETC FIREWORKS:LIKELY TO INJURE,55.0,9.974561242e-06,0
290(G)(3) PC-FEL SEX OFF FAIL REG:MDSO/NGI,55.0,9.974561242e-06,0
12303.6 PC-SELL/ETC/TRNSPRT EXPLO/ETC/DEVICE,55.0,9.974561242e-06,0
136.1(C)(2) PC-PRVNT/DISUADE WITNS/VICTM:CONSP,55.0,9.974561242e-06,0
484H(A) PC-MERCHANT ACCEPT BAD ACCESS CARD,55.0,9.974561242e-06,0
261.5 PC-RAPE:VICTIM UNCONSC OF NATURE OF ACT,55.0,9.974561242e-06,Violent
655(C) HN-USE WTRCRFT WHILE UND INF:GBI/DEATH,55.0,9.974561242e-06,0
23104(B) VC-RECK DRIV CAUSE GBI W/SPEC PR CONV,54.0,9.793205583e-06,0
148(A)(2) PC-OBSTRUCT/ETC PUB OFC/ETC:RADIO,54.0,9.793205583e-06,0
640(D)(1) PC-DISTURB/BEHAVIOR:PUBLIC TRAN SYS,54.0,9.793205583e-06,0
149 PC-ASSAULT BY PUBLIC OFFICER,54.0,9.793205583e-06,0
4159 VC-FAIL TO NOTIFY DMV OF ADDRESS CHANGE,54.0,9.793205583e-06,0
288(C)(2) PC-L&L ACT W/DEP ADULT BY CARETAKER,54.0,9.793205583e-06,0
12520 PC-POSSESS FIREARM SILENCER,54.0,9.793205583e-06,0
538D(A) PC-WEAR/ETC ID/ETC:IMPERSONATE POLICE,54.0,9.793205583e-06,0
148.2.1 PC-INTERFERE WITH/ETC FIREMAN/RESCUER,54.0,9.793205583e-06,0
12316(A) PC-SELL AMMUNITION TO A MINOR,54.0,9.793205583e-06,0
477 PC-COUNTERFEITING,54.0,9.793205583e-06,0
290.011(C) PC-TRAN FAIL ANNUAL UPD,54.0,9.793205583e-06,0
4144 BP-MISUSE OF NEEDLE/SYRINGE,54.0,9.793205583e-06,0
243.35(A) PC-BATT PERSN:PUB TRANSPORTATION/ETC,53.0,9.611849924e-06,0
212 PC-FEAR AS ELEMENT IN ROBBERY,53.0,9.611849924e-06,0
405B PC-LYNCHING,53.0,9.611849924e-06,0
21212(A) VC-FAIL WEAR APPROVED HELMET:BIKE:-18,53.0,9.611849924e-06,0
647(J)(2) PC-INVAD PRIVCY:W/CONCLD CAMCORD,53.0,9.611849924e-06,0
11370.1(A) HS-POSS CONTROL SUB:SPEC CIRC,53.0,9.611849924e-06,0
470(C) PC-ALTER/ETC WILL/ETC,53.0,9.611849924e-06,0
290(G) PC-FAILURE TO REGISTER AS SEX OFFENDER,53.0,9.611849924e-06,0
653F PC-SOLICIT SPECIFIED CRIMINAL ACTS,53.0,9.611849924e-06,0
262 PC-RAPE OF SPOUSE BY FORCE/THREAT/FEAR,53.0,9.611849924e-06,Violent
11173(C) HS-REP AS DR/ETC OBTAIN CONTROL SUB,53.0,9.611849924e-06,0
236.1(B) PC-HUMAN TRAFFIC:DEPRV PRSNL LIBERTY,53.0,9.611849924e-06,0
30305(B)(1) PC-PROHIB GANG MEMBER OWN/ETC AMMO,53.0,9.611849924e-06,0
632(A) PC-EAVESDROPPING,53.0,9.611849924e-06,0
22500(H) VC-PARK UNLAW:DOUBLE PARKING,53.0,9.611849924e-06,0
1610 PC-CONFINE PEND OUTPATIENT REVOKE REQUEST,53.0,9.611849924e-06,0
368(A) PC-CRUELTY:ELD/DEP ADULT:GBI/DEATH,53.0,9.611849924e-06,0
667 PC-PETTY THEFT BY FELON,53.0,9.611849924e-06,0
166.5 PC-RESIST COURT ORDER/PROCESS,53.0,9.611849924e-06,0
406 PC-ROUTING,52.0,9.430494265e-06,0
166(A)(5) PC-CONTEMPT:RESIST COURT ORDER/ETC,52.0,9.430494265e-06,0
242/243 PC-BATTERY P.O./EMERG PERSNL W/INJURY,52.0,9.430494265e-06,0
266 PC-ENTICE MINOR FEMALE FOR PROSTITUTN/ETC,52.0,9.430494265e-06,0
502.8(A) PC-USE TELCOM DEVICE:AVOID SVS FEES,52.0,9.430494265e-06,0
453(B) PC-POSSESS/MFG/DISPOSE OF FIREBOMB,52.0,9.430494265e-06,0
12403.7(A) PC-UNLAWFUL POSS/USE TEAR GAS,52.0,9.430494265e-06,0
40001(A) VC-UNLAW DIRCT DRV OPR OF VEH ON HWY,52.0,9.430494265e-06,0
1052(B) FG-USE/POSS UNLAWFUL F&G LICENSE/ETC,51.0,9.249138606e-06,0
502(C) PC-MALICIOUS ACCESS COMPUTR CREDT SYSTM,51.0,9.249138606e-06,0
11721 HS-USE/UNDER INFLUENCE OF NARCOTICS,51.0,9.249138606e-06,0
245(A)(3) PC-ASSAULT W/MACHINEGUN ON PERSON,51.0,9.249138606e-06,0
4574 PC-WEAPON/TEAR GAS OFFENSE:PRISON/ETC,51.0,9.249138606e-06,0
148.1 PC-FALSE BOMB REPORT,51.0,9.249138606e-06,0
2101(A)(1) UI-FALSE STATEMNT/ETC REGARD BENEFT,51.0,9.249138606e-06,0
448A PC-BURN BUILDING NOT A DWELLING,51.0,9.249138606e-06,0
311.2(A) PC-SEND/POSSESS/ETC OBSCENE MATTER,51.0,9.249138606e-06,0
1602(A) FG-UNLAW DIVERSION WATER FLOW,51.0,9.249138606e-06,0
11352.1(B) HS-DISPENSE/ETC DANGER DRUG/DEVICE,51.0,9.249138606e-06,0
25658.5 BP-MINOR ATTEMPT TO PURCHASE ALCOHOL,50.0,9.067782947e-06,0
519.1 PC-EXTORTION BY THREAT:INJURY,50.0,9.067782947e-06,0
21451(A) VC-GREEN LIGHT:U TURN/YIELD VIOLATION,50.0,9.067782947e-06,0
182.2 PC-CONSPIRACY:FALSE INDICT OF ANOTHER,50.0,9.067782947e-06,0
1001.5(A) WI-BRING/ETC CNTL SUB/ETC INTO CYA,50.0,9.067782947e-06,0
23247(A) VC-RENT/ETC VEH:INTERLOC RESTRIC PRSN,50.0,9.067782947e-06,0
12020(D)(1) PC-POSS/MFG/SELL SAWED-OFF SHOTGUN,50.0,9.067782947e-06,0
489 PC-GRAND THEFT,50.0,9.067782947e-06,0
5650(A) FG-POLLUTE WATERS:PETROLEUM/ETC,50.0,9.067782947e-06,0
11880(A) IC-FRAUD TO GET INS AT REDUCED RATE,50.0,9.067782947e-06,0
148.4(A) PC-TAMPER/ETC W/FIRE ALARM/EQUIPMENT,50.0,9.067782947e-06,0
298.1 PC-FAIL/ETC TO PROVIDE ANY DNA/PRINTS,50.0,9.067782947e-06,0
23153(G) VC-DUI ALC/DRUG:CAUSE BODILY INJURY,50.0,9.067782947e-06,0
565 PC-UNAUTH USE/ETC DAIRY BRAND REGISTRATION,50.0,9.067782947e-06,0
602(T)(1) PC-TRESPASS:AIRPORT OPERATIONS AREA,50.0,9.067782947e-06,0
549 PC-SOLICIT/ETC BUS:FALSE/ETC INS CLAIM,49.0,8.886427288e-06,0
89031 EC-VIOLATE CSU MAINTENANCE/ETC RULES/ETC,49.0,8.886427288e-06,
138(A) PC-BRIBE WITNESS:DISSUADE ATTEND TRIAL,49.0,8.886427288e-06,0
33410 PC-POSSESS SILENCER,49.0,8.886427288e-06,0
137(C) PC-INDUCE FALSE TESTIMONY,49.0,8.886427288e-06,0
12553 PC-ALTER/ETC COLOR/ETC IMITATION F/ARM,49.0,8.886427288e-06,0
368(A)(1) PC-CRUELTY:ELD/DEP ADULT:GBI/DEATH,49.0,8.886427288e-06,0
4390.5 BP-FALSE REP AS DOCTOR/ETC:OBTAIN DRUGS,49.0,8.886427288e-06,0
28071 VC-VEHICLE BUMPER VIOLATION,49.0,8.886427288e-06,0
1205(A) PC-JUDGEMENT IMPOSING PAYMNT OF FINE,49.0,8.886427288e-06,0
647.6(B) PC-ANOY/ETC CHLD:IL ENT:INHAB BLD/ETC,49.0,8.886427288e-06,0
262(A) PC-RAPE OF SPOUSE,49.0,8.886427288e-06,Violent
211A PC-ROBBERY,49.0,8.886427288e-06,0
602(S) PC-TRESP:FELON REFUSE LEAVE PRIV PROP,49.0,8.886427288e-06,0
148.4(A)(2) PC-SEND/ETC FALSE FIRE ALARM,49.0,8.886427288e-06,0
3060 PC-SUSPEND/REVOKE PAROLE,49.0,8.886427288e-06,0
266J PC-PROCURE/ETC CHILD UNDR 16 FOR LEWD ACT,49.0,8.886427288e-06,0
2101(A) UI-FALSE STATEMENT/ETC REGARDING AID,49.0,8.886427288e-06,0
12280 PC-MFG/TRANS/POSS/ETC ANY ASSAULT WPN,49.0,8.886427288e-06,0
220(B) PC-ASLT:INTENT RAPE IN 459,49.0,8.886427288e-06,Violent
6071 RT-ENGAGE IN BUSINESS W/O PERMIT TO SELL,49.0,8.886427288e-06,0
4325(A) BP-POSS/ETC UNAUTH PRESCRIPTION BLANK,48.0,8.705071629e-06,0
11366(A) HS-KEEP PLACE DISPENSE CONTROL SUBST,48.0,8.705071629e-06,0
424 PC-EMBEZZLEMENT BY PUBLIC OFFICER,48.0,8.705071629e-06,0
11362.3(A)(4) HS-POSS MARIJ DRIVE/RIDE VEH,48.0,8.705071629e-06,0
647(J)(1) PC-DIS CONDUCT:INVAD PRIV:BATHRM/ETC,48.0,8.705071629e-06,0
836.6(A) PC-ESCAPE/ATT ESCAPE:SPEC CIRC,47.0,8.52371597e-06,0
330A PC-POSSESS/CONTROL SLOT MACHINE/ETC,47.0,8.52371597e-06,0
25950 VC-VEHICLE LAMPS/ETC COLOR VIOL,47.0,8.52371597e-06,0
261(4) PC-RAPE:VICTIM UNCONSC OF NATURE OF ACT,47.0,8.52371597e-06,Violent
22103 VC-UNLAWFUL UTURN:RESIDENTIAL,47.0,8.52371597e-06,0
424.1 PC-EMBEZZLEMENT BY PUBLIC OFFICER,47.0,8.52371597e-06,0
RUNAWAY,47.0,8.52371597e-06,0
146A(B) PC-IMPERSONATE PUB OFCR/ETC:ARREST/ETC,47.0,8.52371597e-06,0
220 PC-ASSAULT TO COMMIT ROBBERY,47.0,8.52371597e-06,0
4131.5 PC-BATTERY ON NONINMATE BY JAIL INMATE,47.0,8.52371597e-06,0
452(A) PC-CAUSING FIRE THAT CAUSES GBI,47.0,8.52371597e-06,0
10752 VC-POSS/ETC MANUFACTURER'S ID TO DEFRAUD,47.0,8.52371597e-06,0
369G PC-DRIVE ALONG RAILROAD TRACK,47.0,8.52371597e-06,0
351A PC-MISREPRESENT MANUFACTURER/ETC OF GOODS,47.0,8.52371597e-06,0
636.5 PC-INTERCEPT & DIVULGE POLICE RADIO COMM,47.0,8.52371597e-06,0
368 PC-CRUELTY/THEFT:DEPENDENT/ELDER ADULT,47.0,8.52371597e-06,0
503 VC-TAKE CAR W/OUT OWNERS CONSENT,46.0,8.342360311e-06,0
10851(B) VC-TAKE VEH W/O CONSNT/VEH THEFT W/PR,46.0,8.342360311e-06,0
602(F) PC-TRESPASS:DAMAGE SIGN,46.0,8.342360311e-06,0
288(B)(2) PC-CARETKR:L&L ACT:DEP ADLT:FRC/ETC,46.0,8.342360311e-06,0
594(B)(2)(B) PC-VANDALISM -$400/PREV CONVICTED,46.0,8.342360311e-06,0
1768.7(A) WI-ATTEMPT/ESCAPE/ETC CYA,46.0,8.342360311e-06,0
10803(A) VC-BUY VEHS/ETC:SELL/ETC:ID REM/ETC,46.0,8.342360311e-06,0
484E(4) PC-GRAND THEFT OF CREDIT CARD,46.0,8.342360311e-06,0
16030(A) VC-PROVIDE FALSE EVIDENCE:INS/ETC,46.0,8.342360311e-06,0
273.6(B) PC-VIO CRT ORD PREVENT DOMES VIOLENCE,46.0,8.342360311e-06,0
368(B) PC-CRUELTY TO DEPENDENT ADULT,46.0,8.342360311e-06,0
18 1546(A) US-FRAUD:US ENTRY DOCS/ETC,46.0,8.342360311e-06,0
12403.7(A)(8) PC-ILL USE TEAR GAS/TEAR GAS WPN,46.0,8.342360311e-06,0
457.1(H) PC-FAIL TO REGISTER AS ARSON OFFENDER,46.0,8.342360311e-06,Property
290.018(J) PC-FAIL PRVD REQD REG INFO,46.0,8.342360311e-06,0
556 IC-FRAUDULENT INSURANCE CLAIMS,45.0,8.161004652e-06,0
22451(A) VC-FAIL TO STOP/ETC RAILROAD XING/ETC,45.0,8.161004652e-06,0
497 PC-BRING STOLEN PROPERTY INTO STATE,45.0,8.161004652e-06,0
12022 PC-WHILE ARMED/USE WEAPON,45.0,8.161004652e-06,0
185 PC-WEAR MASK FOR UNLAWFUL PURPOSE,45.0,8.161004652e-06,0
182.5 PC-CONSPIRACY:OBSTRUCT JUSTICE,45.0,8.161004652e-06,0
13002(A) HS-THROW FLAMING SUB FROM VEHICLE,45.0,8.161004652e-06,0
22348(C) VC-SPEC VEH USE WRONG PASS LANE/ETC,45.0,8.161004652e-06,0
266H(B)(1) PC-PIMPING FOR PROSTITUTE OVER 16,45.0,8.161004652e-06,0
24800 VC-DRIVE WITH PARKING LIGHTS ONLY,45.0,8.161004652e-06,0
11359(C) HS-POSS MARIJUANA FOR SALE W/PRIORS,45.0,8.161004652e-06,0
502(C)(2) PC-UNAUTH COPY/USE COMPUTER DATA,45.0,8.161004652e-06,0
14107(B)(1) WI-W/INTENT TO DEFRAUD MEDI-CAL,45.0,8.161004652e-06,0
502.7(A) PC-FRAUDULENT USE TEL/TEL,45.0,8.161004652e-06,0
640A.1 PC-MISUSE VENDING/SLOT MACHINE,45.0,8.161004652e-06,0
44811 EC-PARENT/ETC DISRUPT CLASSWORK/ETC,45.0,8.161004652e-06,0
777(A)(1) WI-FAIL OBEY ORDR OF JUV CRT:601 WI,44.0,7.979648993e-06,0
11374.5(A) HS-ILL DISP HAZARD CNTL SUB/WASTE,44.0,7.979648993e-06,0
337A.3 PC-HOLD GAMBLING STAKES,44.0,7.979648993e-06,0
12001.5 PC-POSSESS/SELL SAWED-OFF SHOTGUN,44.0,7.979648993e-06,0
243.4(B) PC-SEX BATT:MED INST PERSN,44.0,7.979648993e-06,0
33600 PC-MANUFACTURE/SALE/POSSESS ZIP GUN,44.0,7.979648993e-06,0
288.2(A)(2) PC-HRMFL MAT SENT:INT SEDUCE MNR,44.0,7.979648993e-06,0
13004(C) VC-DISPLAY/ETC UNAUTHORIZED ID CARD,44.0,7.979648993e-06,0
2118.5 UI-FAIL TO COLLECT/ACCOUNT FOR/PAY TAX,44.0,7.979648993e-06,0
313.1(A) PC-SELL/ETC HARMFUL MATTER TO MINOR,44.0,7.979648993e-06,0
640(C)(2) PC-MISUSE/ETC PASS/ETC:PUB TRANSIT,44.0,7.979648993e-06,0
25632 BP-PERMIT ALCOHOL CONSUMPTION AFTER HRS,44.0,7.979648993e-06,0
532A(2) PC-BENEFIT BY FALSE FINANCIAL STATEMNT,44.0,7.979648993e-06,
12553(A)(1) PC-ALTER/ETC IMITATION FIREARM,44.0,7.979648993e-06,0
664 PC-ATTEMPT CRIME,44.0,7.979648993e-06,0
647.6(C)(2) PC-ANNOY/ETC CHILD:SPEC PRIOR CONV,44.0,7.979648993e-06,0
22520.5 VC-VENDING ON/NEAR FREEWAY:W/PR,44.0,7.979648993e-06,0
4532(B)(1) PC-ESCAPE:FELONY CHARGE PENDING,44.0,7.979648993e-06,0
WITH PRIOR(S),44.0,7.979648993e-06,0
647(J)(3)(A) PC-DISORDERLY CONDUCT:W/CAMCORDER,43.0,7.798293334e-06,0
374C PC-SHOOT FIREARM FROM PUBLIC ROAD,43.0,7.798293334e-06,0
4575(A) PC-BRING CELL PH INTO JAIL,43.0,7.798293334e-06,0
6200 GC-CRT OFCR DESTROY/ETC PUBLIC RECORD/ETC,43.0,7.798293334e-06,0
288.3 PC-CONTACT MNR W/INTENT SEX,43.0,7.798293334e-06,0
21750 VC-OVERTAKE VEH/BIKE:LEFT PASS VIOLATION,43.0,7.798293334e-06,0
191.5(B) PC-GROSS VEH MANSLATR W/VES:INTOX,43.0,7.798293334e-06,0
25658(C) BP-LICENSEE LET MINOR CONSUME LIQUOR,43.0,7.798293334e-06,0
10980(D) WI-FOOD STAMP PROGRAM VIOLATION,43.0,7.798293334e-06,0
288A(B) PC-ORAL COPULATION,43.0,7.798293334e-06,0
21800(A) VC-FAIL YIELD INTERSECTION:OTHER HWY,43.0,7.798293334e-06,0
OBSERVE 90 DAY DIAGNOSIS COMMITMENT,43.0,7.798293334e-06,0
471 PC-MAKE FALSE ENTRIES IN RECORDS,43.0,7.798293334e-06,0
12021.5 PC-MINR POSS CONCEAL FIREARM/LIVE AMMO,42.0,7.616937675e-06,0
41800 HS-UNAUTHORIZED NONAGRICULTURAL BURNING,42.0,7.616937675e-06,0
209 PC-KIDNAP FOR RANSOM/ETC OR ROBBERY,42.0,7.616937675e-06,0
11590 HS-REQUIRE REGISTRATION/CONTROL SUB,42.0,7.616937675e-06,0
4151 BP-MISUSE OF NEEDLE/SYRINGE,42.0,7.616937675e-06,0
9891.24(B) BP-UNREGISTERED TAX PREPARER/ETC,42.0,7.616937675e-06,0
182(A)(4) PC-CONSPIRACY/DEFRAUD/PROPERTY,42.0,7.616937675e-06,0
247.5 PC-DISCHARGE LASER AT OCCUPIED AIRCRAFT,42.0,7.616937675e-06,0
18 472 US-ILLEG POSS/ETC FALSE/ETC US BOND/ETC,42.0,7.616937675e-06,0
32625(A) PC-POSSESS/ETC MACHINEGUN,42.0,7.616937675e-06,0
7159(D) BP-CONTRACTOR REQ EXCESS DOWNPAYMENT,42.0,7.616937675e-06,0
12025(B) PC-CARRY CONCEALED WEAPON,42.0,7.616937675e-06,0
11364.5(B) HS-BUS LET/ETC -18 SE/ETC DRUG PARA,42.0,7.616937675e-06,0
466.5(B) PC-POSSESS/USE VEHICLE MASTER KEY,41.0,7.435582017e-06,0
490.2 PC-PETTY THEFT:-$950 W/PRIORS,41.0,7.435582017e-06,0
148(D) PC-ATTEMPT TO REMOVE/ETC PO/ETC FIREARM,41.0,7.435582017e-06,0
243 PC-BATTERY WITH SERIOUS BODILY INJURY,41.0,7.435582017e-06,0
288A(D)(1) PC-ORAL COP IN CONCERT W/FORCE/ETC,41.0,7.435582017e-06,0
5411 HS-ILLEGAL DISCHARGE OF SEWAGE/WASTE/ETC,41.0,7.435582017e-06,0
14610.1(A) VC-MFG/SELL ID SIMILAR TO CDL,41.0,7.435582017e-06,0
213 PC-ROBBERY,41.0,7.435582017e-06,0
311.6 PC-PARTICIPATE/ETC OBSCENE LIVE CONDUCT,41.0,7.435582017e-06,0
211/12022(A) PC-ROBBERY WHILE ARMED,41.0,7.435582017e-06,0
191.5(B) PC-VEH MANSL WHILE INTOXICATED:WGN,41.0,7.435582017e-06,0
556(A)(1) IC-GIVE/ETC FALSE/FRAUD INS CLAIM,41.0,7.435582017e-06,0
208(D) PC-KIDNAP PERSON W/INT COMMIT RAPE/ETC,41.0,7.435582017e-06,Violent
626.8(A)(3) PC-SEX OFENDR/ETC CONT DISRPT SCH,41.0,7.435582017e-06,0
417.25(A) PC-THREATEN W/LASER SCOPE:INT:FEAR,41.0,7.435582017e-06,0
36 2.35(B)(2) US-FED REG:POSS CNTL SUBS:PARKS,41.0,7.435582017e-06,0
27360.5(B) VC-TRNSPRT CHLD-16 W/OUT RSTRNT,40.0,7.254226358e-06,0
CAMP RUNAWAY,40.0,7.254226358e-06,0
ESCAPE JUVENILE DETENTION,40.0,7.254226358e-06,0
626.8(A)(2) PC-PERSN/SEX OFFNDR REENTER SCHOOL,40.0,7.254226358e-06,0
377 PC-IMPERSONATE TO GET PRESCRIPTION DRUG,40.0,7.254226358e-06,0
597C PC-OWN/TRAIN ANIMAL FOR FIGHTING,40.0,7.254226358e-06,0
11530.1 HS-PLANT/CULTIVATE/ETC MARIJUANA,40.0,7.254226358e-06,0
11366.8(B) HS-BLD/ETC FALSE BOX:VEH:CNTL SUB,40.0,7.254226358e-06,0
10803(B) VC-POSS VEHS/ETC:SELL/ETC:ID REM/ETC,40.0,7.254226358e-06,0
10851(B) VC-TAKE ON CALL EMERGENCY/ETC VEHICLE,40.0,7.254226358e-06,0
602.10 PC-OBSTRUCT STUDENT/TEACHER,40.0,7.254226358e-06,0
290(F)(2) PC-SEX REGISTRANT FAIL RPT NAME CHG,40.0,7.254226358e-06,0
11391 HS-TRNSP/ETC SPOR/MUSH/ETC:PROD CNTL SUB,40.0,7.254226358e-06,0
11383(B) HS-POSS SUBSTANCES:INT:MFG PCP/ETC,40.0,7.254226358e-06,0
14107 WI-FRAUDULENT/FALSE INFO TO OBTAIN AID,39.0,7.072870699e-06,0
601(A)(1) PC-TRESP RESIDNCE:EXECUTE THREAT SBI,39.0,7.072870699e-06,0
600(B) PC-WILLFUL OBSTRCT/ETC PEACE OFC ANIMAL,39.0,7.072870699e-06,0
11173(B) HS-FALSE STATEMENT IN PRESCRIPTN/ETC,39.0,7.072870699e-06,0
647.6 PC-ANNOY/ETC CHILD:SPEC PRIOR CONVICTN,39.0,7.072870699e-06,0
JUVENILE OFFENSE,39.0,7.072870699e-06,0
23102(D) VC-MISD DRUNK DRIVING W/PRIOR,39.0,7.072870699e-06,0
11357(C) HS-POSS MARIJ:SPECIFIC CIRCUMSTANCES,39.0,7.072870699e-06,0
23152(E) VC-DUI: ALCOHOL/.04% PASS FOR HIRE,39.0,7.072870699e-06,0
424(A)1 PC-EMBEZZLEMENT BY PUBLIC OFFICER,39.0,7.072870699e-06,0
146(A) PC-MAKE ARREST/ETC WITHOUT AUTHORITY,39.0,7.072870699e-06,0
211/12022(B) PC-ROBBERY W/USE DEADLY WEAPON,39.0,7.072870699e-06,0
273.6(A)(2) PC-VIO CRT ORD PREVNT DOMESTC VIOL,39.0,7.072870699e-06,0
4530(A) PC-PRISON ESCAPE W/FORCE,39.0,7.072870699e-06,0
602(E) PC-TRESPASS:SOIL REMOVAL PUBLIC PROP,38.0,6.89151504e-06,0
76(A) PC-THREATN/ETC ELECTED OFCL/JUDGE/ETC,38.0,6.89151504e-06,0
502.6(A) PC-FRAUDULENT POSS/USE SCAN DEVICE,38.0,6.89151504e-06,0
288A(E) PC-ORAL COP WHILE CONFINED PRISON/JAIL,38.0,6.89151504e-06,0
484I(B) PC-POSSESS/ETC ACCESS CARD EQUIP/ETC,38.0,6.89151504e-06,0
243 PC-BATTERY ON PEACE OFFICER W/INJURY,38.0,6.89151504e-06,0
24409(B) VC-FAIL TO DIM BEAMS:FOLLOW VEHICLE,38.0,6.89151504e-06,0
269(A)(3) PC-AGG SEX ASLT:MNR:SDMY/FORCE/ETC,38.0,6.89151504e-06,0
12403.7(A) PC-ILL USE/ETC TEARGAS/TEARGAS WPN,38.0,6.89151504e-06,0
12022.7 PC-WITH GREAT BODILY INJURY,38.0,6.89151504e-06,0
48200 EC-PARENT/ETC FAIL SEND CHILD TO SCHOOL,38.0,6.89151504e-06,0
